timestamp;activity;cocina_acs712_airfryer_current_last;cocina_acs712_airfryer_current_max;cocina_acs712_cafetera_current_last;cocina_acs712_cafetera_current_max;cocina_dht11_cocina_humidity_mean;cocina_dht11_cocina_humidity_min;cocina_dht11_cocina_humidity_max;cocina_dht11_cocina_humidity_std;cocina_dht11_cocina_temperature_mean;cocina_dht11_cocina_temperature_min;cocina_dht11_cocina_temperature_max;cocina_dht11_cocina_temperature_std;cocina_hc_sr04_cocina_distance_last;cocina_hc_sr04_cocina_distance_min;cocina_hc_sr04_cocina_distance_max;cocina_pir_cocina_movement_last;cocina_pir_cocina_movement_sum;cocina_pir_cocina_movement_max;cocina_yf_s201_cocina_flow_state_last;cocina_yf_s201_cocina_flow_state_sum;cocina_yf_s201_cocina_flow_state_max;comedor_pir_comedor_movement_last;comedor_pir_comedor_movement_sum;comedor_pir_comedor_movement_max
2026-04-25 16:45:30;sin_act_cocina_comedor;0.274;0.311;0.218;0.221;30;30;30;0;29;29;29;0;158.843;64.09;160.13;0;0;0;0;0;0;1;25;1
2026-04-25 16:46:00;sin_act_cocina_comedor;0.272;0.323;0.182;0.227;30;30;30;0;29;29;29;0;155.07;70.847;158.878;0;0;0;0;0;0;1;22;1
2026-04-25 16:46:30;sin_act_cocina_comedor;0.265;0.312;0.186;0.201;30;30;30;0;29;29;29;0;68.617;68.086;159.238;0;0;0;0;0;0;1;26;1
2026-04-25 16:47:00;sin_act_cocina_comedor;0.281;0.331;0;0.22;30;30;30;0;29;29;29;0;158.38;68.754;158.98;0;0;0;0;0;0;1;20;1
2026-04-25 16:47:30;sin_act_cocina_comedor;0.282;0.306;0;0.214;30;30;30;0;29;29;29;0;158.86;68.754;159.306;0;0;0;0;0;0;0;25;1
2026-04-25 16:48:00;sin_act_cocina_comedor;0.28;0.302;0.177;0.227;30;30;30;0;29;29;29;0;158.072;68.754;159.444;0;0;0;0;0;0;1;25;1
2026-04-25 16:48:30;sin_act_cocina_comedor;0;0.295;0.177;0.202;30;30;30;0;29;29;29;0;157.986;69.029;158.535;0;0;0;0;0;0;1;24;1
2026-04-25 16:49:00;sin_act_cocina_comedor;0;0.275;0;0.205;30;30;30;0;29;29;29;0;158.483;68.188;158.86;0;0;0;0;0;0;1;26;1
2026-04-25 16:49:30;sin_act_cocina_comedor;0;0.347;0.188;0.204;30;30;30;0;29;29;29;0;157.951;68.188;158.483;0;0;0;0;0;0;1;25;1
2026-04-25 16:50:00;sin_act_cocina_comedor;0.281;0.304;0.175;0.202;30;30;30;0;29;29;29;0;153.87;153.064;158.912;0;0;0;0;0;0;1;25;1
2026-04-25 16:50:30;sin_act_cocina_comedor;0.262;0.307;0.18;0.212;30;30;30;0;29;29;29;0;153.818;67.983;158.963;0;0;0;0;0;0;1;20;1
2026-04-25 16:51:00;sin_act_cocina_comedor;0.262;0.298;0.18;0.229;30;30;30;0;29;29;29;0;158.895;69.578;159.392;0;0;0;0;0;0;1;29;1
2026-04-25 16:51:30;sin_act_cocina_comedor;0.264;0.312;0.198;0.214;30;30;30;0;29;29;29;0;158.569;68.291;159.015;0;0;0;0;0;0;0;21;1
2026-04-25 16:52:00;sin_act_cocina_comedor;0;0.32;0.21;0.233;30;30;30;0;29;29;29;0;157.831;157.523;159.272;0;0;0;0;0;0;0;25;1
2026-04-25 16:52:30;sin_act_cocina_comedor;0.294;0.294;0.194;0.224;30;30;30;0;29;29;29;0;154.196;68.651;207.635;0;0;0;0;0;0;0;26;1
2026-04-25 16:53:00;sin_act_cocina_comedor;0.269;0.324;0.19;0.22;30;30;30;0;29;29;29;0;154.779;153.424;159.409;0;0;0;0;0;0;1;24;1
2026-04-25 16:53:30;sin_act_cocina_comedor;0.31;0.31;0.228;0.228;30;30;30;0;29;29;29;0;154.178;69.475;159.341;0;0;0;0;0;0;1;25;1
2026-04-25 16:54:00;sin_act_cocina_comedor;0.275;0.305;0.186;0.213;30;30;30;0;29;29;29;0;154.779;65.17;159.272;0;0;0;0;0;0;1;25;1
2026-04-25 16:54:30;sin_act_cocina_comedor;0.274;0.313;0.182;0.218;30;30;30;0;29;29;29;0;154.985;69.046;160.13;0;0;0;0;0;0;0;25;1
2026-04-25 16:55:00;sin_act_cocina_comedor;0.274;0.33;0.179;0.218;30;30;30;0;29;29;29;0;159.581;68.24;159.975;0;0;0;0;0;0;1;20;1
2026-04-25 16:55:30;sin_act_cocina_comedor;0.295;0.307;0.18;0.208;30;30;30;0;29;29;29;0;153.75;69.08;180.058;0;0;0;0;0;0;1;25;1
2026-04-25 16:56:00;sin_act_cocina_comedor;0.301;0.301;0.174;0.213;30;30;30;0;29;29;29;0;157.797;64.844;158.792;0;0;0;0;0;0;1;25;1
2026-04-25 16:56:30;sin_act_cocina_comedor;0;0.31;0.174;0.215;30;30;30;0;29;29;29;0;158.432;67.743;159.152;0;0;0;0;0;0;1;25;1
2026-04-25 16:57:00;sin_act_cocina_comedor;0.277;0.304;0.207;0.223;30;30;30;0;29;29;29;0;158.878;68.634;205.851;0;0;0;0;0;0;1;30;1
2026-04-25 16:57:30;sin_act_cocina_comedor;0.278;0.306;0.177;0.232;30;30;30;0;29;29;29;0;159.306;68.308;159.392;0;0;0;0;0;0;1;20;1
2026-04-25 16:58:00;sin_act_cocina_comedor;0.277;0.319;0.184;0.204;30;30;30;0;29;29;29;0;158.192;69.063;159.461;0;0;0;0;0;0;0;25;1
2026-04-25 16:58:30;sin_act_cocina_comedor;0.27;0.321;0.193;0.224;30;30;30;0;29;29;29;0;158.535;157.677;158.998;0;0;0;0;0;0;1;25;1
2026-04-25 16:59:00;sin_act_cocina_comedor;0.287;0.302;0.196;0.233;29.833333;29;30;0.379049;29;29;29;0;154.779;68.771;159.289;0;0;0;0;0;0;1;20;1
2026-04-25 16:59:30;sin_act_cocina_comedor;0.267;0.313;0.208;0.222;29;29;29;0;29;29;29;0;69.886;68.6;159.667;0;0;0;0;0;0;1;30;1
2026-04-25 17:00:00;sin_act_cocina_comedor;0.318;0.318;0.174;0.205;29;29;29;0;29;29;29;0;153.853;63.575;159.186;0;0;0;0;0;0;1;19;1
2026-04-25 17:00:30;sin_act_cocina_comedor;0.277;0.318;0.209;0.219;29;29;29;0;29;29;29;0;158.449;68.651;160.181;0;0;0;0;0;0;1;24;1
2026-04-25 17:01:00;sin_act_cocina_comedor;0.287;0.337;0.181;0.213;29;29;29;0;29;29;29;0;150.08;69.492;158.843;0;0;0;0;0;0;1;25;1
2026-04-25 17:01:30;sin_act_cocina_comedor;0.263;0.31;0.177;0.218;28.2;28;29;0.406838;29;29;29;0;158.603;68.223;158.963;0;0;0;0;0;0;0;26;1
2026-04-25 17:02:00;sin_act_cocina_comedor;0.269;0.319;0.178;0.214;28;28;28;0;29;29;29;0;158.123;68.188;159.289;0;0;0;0;0;0;1;24;1
2026-04-25 17:02:30;sin_act_cocina_comedor;0.269;0.377;0.193;0.226;28;28;28;0;29;29;29;0;153.818;153.818;158.86;0;0;0;0;0;0;1;25;1
2026-04-25 17:03:00;sin_act_cocina_comedor;0.296;0.327;0.194;0.222;27.6;27;28;0.498273;29;29;29;0;154.813;64.192;166.527;0;0;0;0;0;0;1;25;1
2026-04-25 17:03:30;sin_act_cocina_comedor;0;0.314;0;0.207;27;27;27;0;29;29;29;0;158.174;68.188;158.569;0;0;0;0;0;0;1;20;1
2026-04-25 17:04:00;sin_act_cocina_comedor;0.279;0.3;0.192;0.194;27;27;27;0;29;29;29;0;158.054;64.57;161.261;0;0;0;0;0;0;1;30;1
2026-04-25 17:04:30;sin_act_cocina_comedor;0;0.294;0;0.219;26.6;26;27;0.498273;29;29;29;0;154.71;68.789;158.432;0;0;0;0;0;0;1;25;1
2026-04-25 17:05:00;sin_act_cocina_comedor;0.261;0.32;0.191;0.217;26;26;26;0;29;29;29;0;157.626;70.023;196.333;0;0;0;0;0;0;0;21;1
2026-04-25 17:05:30;sin_act_cocina_comedor;0.273;0.327;0.206;0.217;26;26;26;0;29;29;29;0;158.895;68.343;158.946;0;0;0;0;0;0;1;23;1
2026-04-25 17:06:00;sin_act_cocina_comedor;0.273;0.328;0.189;0.22;26;26;26;0;29;29;29;0;159.769;64.467;159.769;0;0;0;0;0;0;1;25;1
2026-04-25 17:06:30;sin_act_cocina_comedor;0.263;0.296;0.217;0.217;26;26;26;0;29;29;29;0;158.397;68.566;159.735;0;0;0;0;0;0;1;25;1
2026-04-25 17:07:00;sin_act_cocina_comedor;0;0.317;0.182;0.216;26;26;26;0;29;29;29;0;155.173;68.206;159.289;0;0;0;0;0;0;1;20;1
2026-04-25 17:07:30;sin_act_cocina_comedor;0.285;0.333;0.21;0.218;26;26;26;0;29;29;29;0;154.35;68.223;158.912;0;0;0;0;0;0;0;30;1
2026-04-25 17:08:00;sin_act_cocina_comedor;0.274;0.33;0.185;0.224;26;26;26;0;29;29;29;0;152.927;69.921;155.293;0;0;0;0;0;0;1;20;1
2026-04-25 17:08:30;sin_act_cocina_comedor;0;0.333;0.193;0.22;26;26;26;0;29;29;29;0;155.31;69.475;159.769;0;0;0;0;0;0;0;25;1
2026-04-25 17:09:00;sin_act_cocina_comedor;0.271;0.291;0;0.215;26;26;26;0;29;29;29;0;70.315;70.315;158.963;0;0;0;0;0;0;1;25;1
2026-04-25 17:09:30;sin_act_cocina_comedor;0.296;0.312;0.203;0.237;26;26;26;0;29;29;29;0;158.346;64.433;173.678;0;0;0;0;0;0;1;22;1
2026-04-25 17:10:00;sin_act_cocina_comedor;0.269;0.301;0.205;0.213;26;26;26;0;29;29;29;0;158.432;67.76;159.238;0;0;0;0;0;0;1;28;1
2026-04-25 17:10:30;sin_act_cocina_comedor;0;0.318;0.199;0.23;25.1;25;26;0.305129;29;29;29;0;154.281;154.281;159.324;0;0;0;0;0;0;0;24;1
2026-04-25 17:11:00;sin_act_cocina_comedor;0.266;0.312;0.182;0.22;25;25;25;0;29;29;29;0;158.895;67.691;158.895;0;0;0;0;0;0;1;24;1
2026-04-25 17:11:30;sin_act_cocina_comedor;0.28;0.3;0.209;0.219;25;25;25;0;29;29;29;0;153.75;67.691;159.735;0;0;0;0;0;0;1;25;1
2026-04-25 17:12:00;sin_act_cocina_comedor;0.307;0.313;0.193;0.23;25;25;25;0;29;29;29;0;155.259;152.995;191.754;0;0;0;0;0;0;1;23;1
2026-04-25 17:12:30;sin_act_cocina_comedor;0.277;0.32;0.201;0.226;25;25;25;0;29;29;29;0;159.015;68.223;162.891;0;0;0;0;0;0;1;22;1
2026-04-25 17:13:00;sin_act_cocina_comedor;0.286;0.312;0.181;0.246;25;25;25;0;29;29;29;0;159.444;68.326;159.444;0;0;0;0;0;0;1;25;1
2026-04-25 17:13:30;sin_act_cocina_comedor;0.287;0.314;0.19;0.217;25;25;25;0;29;29;29;0;158.655;69.097;159.444;0;0;0;0;0;0;1;25;1
2026-04-25 17:14:00;sin_act_cocina_comedor;0.291;0.309;0.174;0.229;25;25;25;0;29;29;29;0;158.809;67.76;159.289;0;0;0;0;0;0;1;24;1
2026-04-25 17:14:30;sin_act_cocina_comedor;0.264;0.294;0.194;0.222;25;25;25;0;29;29;29;0;162.513;64.467;162.513;0;0;0;0;0;0;1;22;1
2026-04-25 17:15:00;sin_act_cocina_comedor;0.278;0.334;0.233;0.233;24.866667;24;25;0.345746;29;29;29;0;153.458;68.617;162.513;0;0;0;0;0;0;0;22;1
2026-04-25 17:15:30;sin_act_cocina_comedor;0.281;0.312;0.19;0.212;24;24;24;0;29;29;29;0;153.784;68.549;159.272;0;0;0;0;0;0;1;25;1
2026-04-25 17:16:00;sin_act_cocina_comedor;0;0.317;0;0.238;24;24;24;0;29;29;29;0;158.586;67.348;158.929;0;0;0;0;0;0;0;24;1
2026-04-25 17:16:30;sin_act_cocina_comedor;0;0.293;0.175;0.204;24;24;24;0;29;29;29;0;159.066;68.651;159.066;0;0;0;0;0;0;1;25;1
2026-04-25 17:17:00;sin_act_cocina_comedor;0;0.298;0;0.211;24;24;24;0;29;29;29;0;153.527;153.527;159.444;0;0;0;0;0;0;0;25;1
2026-04-25 17:17:30;sin_act_cocina_comedor;0;0.297;0.211;0.211;24;24;24;0;29;29;29;0;158.003;69.183;158.963;0;0;0;0;0;0;1;25;1
2026-04-25 17:18:00;sin_act_cocina_comedor;0.278;0.3;0;0.211;24;24;24;0;29;29;29;0;158.655;69.217;158.946;0;0;0;0;0;0;1;20;1
2026-04-25 17:18:30;sin_act_cocina_comedor;0;0.314;0;0.207;24;24;24;0;29;29;29;0;157.3;46.065;158.655;0;0;0;0;0;0;1;25;1
2026-04-25 17:19:00;sin_act_cocina_comedor;0.266;0.313;0.179;0.202;24;24;24;0;29;29;29;0;158.586;67.863;158.706;0;0;0;0;0;0;0;25;1
2026-04-25 17:19:30;sin_act_cocina_comedor;0;0.291;0;0.206;24;24;24;0;29;29;29;0;158.054;68.754;158.637;0;0;0;0;0;0;1;24;1
2026-04-25 17:20:00;sin_act_cocina_comedor;0.281;0.298;0.18;0.212;24;24;24;0;29;29;29;0;158.62;154.453;158.998;0;0;0;0;0;0;1;26;1
2026-04-25 17:20:30;sin_act_cocina_comedor;0;0.297;0;0.208;24;24;24;0;29;29;29;0;69.183;68.188;159.032;0;0;0;0;0;0;1;26;1
2026-04-25 17:21:00;sin_act_cocina_comedor;0.267;0.304;0;0.205;24.666667;24;25;0.479463;29;29;29;0;154.83;69.457;195.904;0;0;0;0;0;0;1;26;1
2026-04-25 17:21:30;sin_act_cocina_comedor;0.267;0.3;0.185;0.22;25;25;25;0;29;29;29;0;154.762;69.063;159.306;0;0;0;0;0;0;1;30;1
2026-04-25 17:22:00;sin_act_cocina_comedor;0.262;0.301;0;0.227;25;25;25;0;29;29;29;0;158.878;107.325;172.34;0;0;0;0;0;0;1;25;1
2026-04-25 17:22:30;sin_act_cocina_comedor;0.282;0.322;0.191;0.206;25;25;25;0;29;29;29;0;153.492;127.545;188.307;0;0;0;0;0;0;1;25;1
2026-04-25 17:23:00;sin_act_cocina_comedor;0.271;0.327;0.193;0.193;25;25;25;0;29;29;29;0;159.015;69.183;159.015;0;0;0;0;0;0;1;25;1
2026-04-25 17:23:30;sin_act_cocina_comedor;0.271;0.323;0.182;0.211;25;25;25;0;29;29;29;0;158.963;64.21;159.015;0;0;0;0;0;0;0;25;1
2026-04-25 17:24:00;sin_act_cocina_comedor;0;0.321;0;0.211;25;25;25;0;29;29;29;0;169.185;69.132;169.185;0;0;0;0;0;0;1;20;1
2026-04-25 17:24:30;sin_act_cocina_comedor;0;0.3;0;0.199;25;25;25;0;29;29;29;0;154.71;68.24;169.185;0;0;0;0;0;0;1;26;1
2026-04-25 17:25:00;sin_act_cocina_comedor;0.275;0.306;0;0.211;25;25;25;0;29;29;29;0;158.672;65.153;159.032;0;0;0;0;0;0;1;24;1
2026-04-25 17:25:30;sin_act_cocina_comedor;0.307;0.326;0.192;0.213;25;25;25;0;29;29;29;0;158.157;64.673;158.655;0;0;0;0;0;0;0;25;1
2026-04-25 17:26:00;sin_act_cocina_comedor;0.288;0.311;0.196;0.236;25;25;25;0;29;29;29;0;69.149;64.638;159.032;0;0;0;0;0;0;1;25;1
2026-04-25 17:26:30;sin_act_cocina_comedor;0.275;0.306;0.23;0.23;25;25;25;0;29;29;29;0;157.711;68.72;212.609;0;0;0;0;0;0;1;20;1
2026-04-25 17:27:00;sin_act_cocina_comedor;0.269;0.305;0.223;0.232;25;25;25;0;29;29;29;0;158.878;153.87;158.98;0;0;0;0;0;0;1;27;1
2026-04-25 17:27:30;sin_act_cocina_comedor;0;0.295;0.175;0.227;25;25;25;0;29;29;29;0;158.02;70.041;158.912;0;0;0;0;0;0;1;23;1
2026-04-25 17:28:00;sin_act_cocina_comedor;0;0.327;0.181;0.221;25;25;25;0;29;29;29;0;159.632;152.978;184.74;0;0;0;0;0;0;0;22;1
2026-04-25 17:28:30;sin_act_cocina_comedor;0.271;0.315;0;0.212;25.133333;25;26;0.345746;29;29;29;0;153.956;153.51;159.889;0;0;0;0;0;0;1;28;1
2026-04-25 17:29:00;sin_act_cocina_comedor;0;0.288;0.175;0.218;26;26;26;0;29;29;29;0;154.796;64.69;159.392;0;0;0;0;0;0;1;25;1
2026-04-25 17:29:30;sin_act_cocina_comedor;0;0.332;0.192;0.203;26;26;26;0;29;29;29;0;159.495;69.149;159.495;0;0;0;0;0;0;1;25;1
2026-04-25 17:30:00;sin_act_cocina_comedor;0.266;0.316;0;0.197;26;26;26;0;29;29;29;0;154.093;67.863;159.495;0;0;0;0;0;0;1;21;1
2026-04-25 17:30:30;sin_act_cocina_comedor;0;0.294;0.191;0.204;26;26;26;0;29;29;29;0;158.62;67.485;159.083;0;0;0;0;0;0;0;30;1
2026-04-25 17:31:00;sin_act_cocina_comedor;0.275;0.319;0.188;0.223;26;26;26;0;29;29;29;0;156.082;64.244;159.667;0;0;0;0;0;0;1;25;1
2026-04-25 17:31:30;sin_act_cocina_comedor;0;0.306;0.174;0.217;26;26;26;0;29;29;29;0;158.226;64.518;183.436;0;0;0;0;0;0;0;25;1
2026-04-25 17:32:00;sin_act_cocina_comedor;0.289;0.303;0.184;0.225;26;26;26;0;29;29;29;0;158.209;68.72;158.637;0;0;0;0;0;0;1;28;1
2026-04-25 17:32:30;sin_act_cocina_comedor;0;0.304;0.182;0.209;26;26;26;0;29;29;29;0;158.277;65.05;158.655;0;0;0;0;0;0;1;22;1
2026-04-25 17:33:00;sin_act_cocina_comedor;0;0.294;0.196;0.205;26;26;26;0;29;29;29;0;69.183;64.175;159.032;0;0;0;0;0;0;1;30;1
2026-04-25 17:33:30;sin_act_cocina_comedor;0.265;0.324;0.19;0.201;26;26;26;0;29;29;29;0;154.744;153.458;158.586;0;0;0;0;0;0;1;30;1
2026-04-25 17:34:00;sin_act_cocina_comedor;0.268;0.313;0.194;0.213;26;26;26;0;29;29;29;0;157.951;50.678;159.752;0;0;0;0;0;0;0;23;1
2026-04-25 17:34:30;sin_act_cocina_comedor;0.267;0.319;0.188;0.249;26;26;26;0;29;29;29;0;158.535;68.737;158.535;0;0;0;0;0;0;1;22;1
2026-04-25 17:35:00;sin_act_cocina_comedor;0;0.316;0.183;0.23;26;26;26;0;29;29;29;0;158.037;68.206;158.98;0;0;0;0;0;0;0;30;1
2026-04-25 17:35:30;sin_act_cocina_comedor;0;0.323;0;0.213;26;26;26;0;29;29;29;0;158.38;68.72;158.62;0;0;0;0;0;0;1;30;1
2026-04-25 17:36:00;sin_act_cocina_comedor;0;0.305;0.182;0.208;26;26;26;0;29;29;29;0;155.036;69.08;174.724;0;0;0;0;0;0;0;19;1
2026-04-25 17:36:30;sin_act_cocina_comedor;0.281;0.293;0.177;0.205;26;26;26;0;29;29;29;0;152.892;67.708;158.792;0;0;0;0;0;0;1;30;1
2026-04-25 17:37:00;sin_act_cocina_comedor;0;0.284;0.175;0.206;26;26;26;0;29;29;29;0;69.355;63.987;158.689;0;0;0;0;0;0;1;26;1
2026-04-25 17:37:30;sin_act_cocina_comedor;0.282;0.308;0.196;0.212;26;26;26;0;29;29;29;0;152.464;64.518;155.499;0;0;0;0;0;0;1;24;1
2026-04-25 17:38:00;sin_act_cocina_comedor;0.277;0.326;0.189;0.221;26;26;26;0;29;29;29;0;157.677;64.072;159.238;0;0;0;0;0;0;0;21;1
2026-04-25 17:38:30;sin_act_cocina_comedor;0.279;0.315;0.178;0.22;26;26;26;0;29;29;29;0;158.02;70.847;181.018;0;0;0;0;0;0;1;25;1
2026-04-25 17:39:00;sin_act_cocina_comedor;0.27;0.368;0.214;0.235;26;26;26;0;29;29;29;0;158.449;148.639;159.272;0;0;0;0;0;0;1;25;1
2026-04-25 17:39:30;sin_act_cocina_comedor;0.275;0.308;0.193;0.223;26;26;26;0;29;29;29;0;154.642;68.651;161.09;0;0;0;0;0;0;1;20;1
2026-04-25 17:40:00;sin_act_cocina_comedor;0.311;0.34;0.208;0.225;26;26;26;0;29;29;29;0;158.363;67.691;158.363;0;0;0;0;0;0;1;29;1
2026-04-25 17:40:30;sin_act_cocina_comedor;0.297;0.346;0.189;0.229;26;26;26;0;29;29;29;0;152.189;65.376;158.758;0;0;0;0;0;0;1;21;1
2026-04-25 17:41:00;sin_act_cocina_comedor;0.283;0.32;0.191;0.234;26.533333;26;27;0.507416;29;29;29;0;98.955;68.531;159.169;0;0;0;0;0;0;1;25;1
2026-04-25 17:41:30;sin_act_cocina_comedor;0.294;0.334;0.2;0.249;27;27;27;0;29.866667;29;30;0.345746;158.397;64.776;159.649;0;0;0;0;0;0;1;26;1
2026-04-25 17:42:00;sin_act_cocina_comedor;0.296;0.299;0.217;0.236;27;27;27;0;30;30;30;0;158.157;64.467;169.631;0;0;0;0;0;0;1;20;1
2026-04-25 17:42:30;sin_act_cocina_comedor;0.293;0.33;0.188;0.252;27;27;27;0;30;30;30;0;153.681;67.657;178.257;0;0;0;0;0;0;1;30;1
2026-04-25 17:43:00;sin_act_cocina_comedor;0.27;0.315;0.184;0.226;27;27;27;0;30;30;30;0;153.733;67.262;158.346;0;0;0;0;0;0;1;25;1
2026-04-25 17:43:30;sin_act_cocina_comedor;0;0.314;0.217;0.228;27;27;27;0;30;30;30;0;157.849;64.518;159.238;0;0;0;0;0;0;1;25;1
2026-04-25 17:44:00;sin_act_cocina_comedor;0.275;0.307;0.19;0.217;27;27;27;0;30;30;30;0;157.488;47.265;158.466;0;0;0;0;0;0;1;25;1
2026-04-25 17:44:30;sin_act_cocina_comedor;0.267;0.307;0.202;0.225;27;27;27;0;29.2;29;30;0.406838;64.896;64.896;158.723;0;0;0;0;0;0;1;25;1
2026-04-25 17:45:00;sin_act_cocina_comedor;0.302;0.308;0.181;0.222;27;27;27;0;29;29;29;0;158.363;68.188;168.07;0;0;0;0;0;0;1;25;1
2026-04-25 17:45:30;sin_act_cocina_comedor;0.268;0.308;0.191;0.222;27;27;27;0;29.766667;29;30;0.430183;153.252;64.09;173.369;0;0;0;0;0;0;1;21;1
2026-04-25 17:46:00;sin_act_cocina_comedor;0.262;0.309;0.196;0.218;27;27;27;0;30;30;30;0;158.363;68.223;162.273;0;0;0;0;0;0;0;29;1
2026-04-25 17:46:30;sin_act_cocina_comedor;0.281;0.293;0;0.217;27;27;27;0;30;30;30;0;158.809;67.657;182.973;0;0;0;0;0;0;1;25;1
2026-04-25 17:47:00;sin_act_cocina_comedor;0;0.363;0;0.218;27;27;27;0;30;30;30;0;157.969;64.621;168.43;1;29;1;0;9;1;1;25;1
2026-04-25 17:47:30;sin_act_cocina_comedor;0.27;0.291;0.187;0.222;27;27;27;0;29.6;29;30;0.498273;153.698;67.691;158.552;1;30;1;0;0;0;1;26;1
2026-04-25 17:48:00;sin_act_cocina_comedor;0.263;0.324;0.178;0.214;27;27;27;0;29.7;29;30;0.466092;158.517;69.457;158.603;0;22;1;0;0;0;1;25;1
2026-04-25 17:48:30;sin_act_cocina_comedor;0.294;0.312;0.186;0.23;27;27;27;0;30;30;30;0;157.626;69.921;158.535;0;0;0;0;0;0;1;24;1
2026-04-25 17:49:00;sin_act_cocina_comedor;0.271;0.326;0.193;0.229;27;27;27;0;30;30;30;0;158.929;64.09;158.929;0;0;0;0;0;0;0;20;1
2026-04-25 17:49:30;sin_act_cocina_comedor;0.282;0.333;0;0.229;27;27;27;0;30;30;30;0;158.517;68.651;185.803;0;0;0;0;0;0;1;25;1
2026-04-25 17:50:00;sin_act_cocina_comedor;0.282;0.287;0.19;0.215;26.666667;26;27;0.479463;30;30;30;0;158.02;68.549;158.552;0;0;0;0;0;0;1;25;1
2026-04-25 17:50:30;sin_act_cocina_comedor;0;0.332;0.196;0.22;26;26;26;0;30;30;30;0;69.063;67.794;158.706;0;0;0;0;0;0;1;30;1
2026-04-25 17:51:00;sin_act_cocina_comedor;0;0.31;0.205;0.226;26;26;26;0;30;30;30;0;157.317;69.063;157.797;0;0;0;0;0;0;1;25;1
2026-04-25 17:51:30;sin_act_cocina_comedor;0;0.372;0.18;0.233;26;26;26;0;30;30;30;0;153.184;68.223;158.226;0;0;0;0;0;0;1;22;1
2026-04-25 17:52:00;sin_act_cocina_comedor;0.262;0.297;0.189;0.214;26;26;26;0;30;30;30;0;157.883;69.029;158.209;0;0;0;0;0;0;1;23;1
2026-04-25 17:52:30;sin_act_cocina_comedor;0;0.291;0.193;0.221;26;26;26;0;30;30;30;0;69.029;68.72;159.718;0;0;0;0;0;0;1;25;1
2026-04-25 17:53:00;sin_act_cocina_comedor;0.267;0.297;0.218;0.228;26;26;26;0;30;30;30;0;158.037;63.987;184.465;0;0;0;0;0;0;1;25;1
2026-04-25 17:53:30;sin_act_cocina_comedor;0.303;0.322;0.207;0.236;26;26;26;0;30;30;30;0;158.26;67.811;181.824;0;0;0;0;0;0;1;25;1
2026-04-25 17:54:00;sin_act_cocina_comedor;0.292;0.317;0.23;0.234;26;26;26;0;30;30;30;0;154.024;68.137;158.329;0;0;0;0;0;0;1;25;1
2026-04-25 17:54:30;sin_act_cocina_comedor;0.28;0.301;0.21;0.225;26;26;26;0;30;30;30;0;159.083;69.921;159.083;0;0;0;0;0;0;1;25;1
2026-04-25 17:55:00;sin_act_cocina_comedor;0.268;0.387;0.187;0.231;26;26;26;0;30;30;30;0;153.561;67.279;158.277;0;0;0;0;0;0;0;26;1
2026-04-25 17:55:30;sin_act_cocina_comedor;0.264;0.302;0.198;0.218;26;26;26;0;30;30;30;0;154.144;68.188;158.432;0;0;0;0;0;0;1;23;1
2026-04-25 17:56:00;sin_act_cocina_comedor;0.279;0.348;0.179;0.224;26;26;26;0;30;30;30;0;152.789;69.08;170.557;0;0;0;0;0;0;1;21;1
2026-04-25 17:56:30;sin_act_cocina_comedor;0.268;0.316;0.181;0.202;26;26;26;0;30;30;30;0;68.926;64.45;160.833;0;0;0;0;0;0;1;26;1
2026-04-25 17:57:00;sin_act_cocina_comedor;0.321;0.378;0.185;0.223;26;26;26;0;30;30;30;0;158.363;64.518;158.655;0;0;0;0;0;0;1;26;1
2026-04-25 17:57:30;sin_act_cocina_comedor;0.277;0.329;0.206;0.206;26;26;26;0;30;30;30;0;158.672;64.45;158.672;0;0;0;0;0;0;1;30;1
2026-04-25 17:58:00;sin_act_cocina_comedor;0.274;0.328;0;0.225;26;26;26;0;30;30;30;0;152.721;64.45;167.693;0;0;0;0;0;0;1;25;1
2026-04-25 17:58:30;sin_act_cocina_comedor;0.314;0.325;0;0.234;26;26;26;0;30;30;30;0;68.617;67.708;157.969;0;0;0;0;0;0;1;21;1
2026-04-25 17:59:00;sin_act_cocina_comedor;0.277;0.309;0;0.211;26;26;26;0;30;30;30;0;69.509;64.107;173.318;0;0;0;0;0;0;0;30;1
2026-04-25 17:59:30;sin_act_cocina_comedor;0.292;0.309;0.213;0.228;26;26;26;0;30;30;30;0;69.457;64.518;182.356;0;0;0;0;0;0;1;25;1
2026-04-25 18:00:00;sin_act_cocina_comedor;0.29;0.392;0.186;0.216;26;26;26;0;30;30;30;0;157.334;68.223;157.866;0;0;0;0;0;0;1;20;1
2026-04-25 18:00:30;sin_act_cocina_comedor;0.314;0.329;0.194;0.256;26;26;26;0;30;30;30;0;157.351;69.046;157.814;0;0;0;0;0;0;1;29;1
2026-04-25 18:01:00;sin_act_cocina_comedor;0.262;0.309;0.198;0.219;26;26;26;0;30;30;30;0;162.239;64.09;162.239;0;0;0;0;0;0;1;21;1
2026-04-25 18:01:30;sin_act_cocina_comedor;0.266;0.311;0.202;0.219;26;26;26;0;30;30;30;0;157.008;63.729;162.239;0;0;0;0;0;0;0;25;1
2026-04-25 18:02:00;sin_act_cocina_comedor;0.264;0.3;0;0.191;26;26;26;0;30;30;30;0;158.277;68.223;158.329;0;0;0;0;0;0;1;25;1
