timestamp;activity;habitacion_acs712_habitaciontv_current_mean;habitacion_acs712_habitaciontv_current_min;habitacion_acs712_habitaciontv_current_max;habitacion_acs712_habitaciontv_current_std;habitacion_acs712_habitaciontv_current_last;habitacion_c1001_habitacion_apnea_events_mean;habitacion_c1001_habitacion_apnea_events_sum;habitacion_c1001_habitacion_apnea_events_max;habitacion_c1001_habitacion_heartbeat_bpm_mean;habitacion_c1001_habitacion_heartbeat_bpm_min;habitacion_c1001_habitacion_heartbeat_bpm_max;habitacion_c1001_habitacion_heartbeat_bpm_std;habitacion_c1001_habitacion_in_bed_mean;habitacion_c1001_habitacion_in_bed_sum;habitacion_c1001_habitacion_in_bed_max;habitacion_c1001_habitacion_large_body_move_mean;habitacion_c1001_habitacion_large_body_move_sum;habitacion_c1001_habitacion_large_body_move_max;habitacion_c1001_habitacion_minor_body_move_mean;habitacion_c1001_habitacion_minor_body_move_sum;habitacion_c1001_habitacion_minor_body_move_max;habitacion_c1001_habitacion_presence_mean;habitacion_c1001_habitacion_presence_sum;habitacion_c1001_habitacion_presence_max;habitacion_c1001_habitacion_respiration_rpm_mean;habitacion_c1001_habitacion_respiration_rpm_min;habitacion_c1001_habitacion_respiration_rpm_max;habitacion_c1001_habitacion_respiration_rpm_std;habitacion_c1001_habitacion_sleep_quality_s_mean;habitacion_c1001_habitacion_sleep_quality_s_min;habitacion_c1001_habitacion_sleep_quality_s_max;habitacion_c1001_habitacion_sleep_quality_s_std;habitacion_c1001_habitacion_sleep_state_min;habitacion_c1001_habitacion_sleep_state_max;habitacion_c1001_habitacion_turnover_count_mean;habitacion_c1001_habitacion_turnover_count_sum;habitacion_c1001_habitacion_turnover_count_max;habitacion_pir_habitacion_1_movement_mean;habitacion_pir_habitacion_1_movement_sum;habitacion_pir_habitacion_1_movement_max;habitacion_c1001_habitacion_sleep_state_mode_or_default_min;habitacion_c1001_habitacion_sleep_state_mode_or_default_max;habitacion_c1001_habitacion_sleep_state_deep_mean;habitacion_c1001_habitacion_sleep_state_deep_sum;habitacion_c1001_habitacion_sleep_state_deep_max;habitacion_c1001_habitacion_sleep_state_light_mean;habitacion_c1001_habitacion_sleep_state_light_sum;habitacion_c1001_habitacion_sleep_state_light_max;habitacion_c1001_habitacion_sleep_state_awake_mean;habitacion_c1001_habitacion_sleep_state_awake_sum;habitacion_c1001_habitacion_sleep_state_awake_max;habitacion_c1001_habitacion_sleep_state_no_presence_mean;habitacion_c1001_habitacion_sleep_state_no_presence_sum;habitacion_c1001_habitacion_sleep_state_no_presence_max
2026-04-19 19:12:30+00:00;ver_tv;0.338542;0.314;0.366;0.018704;0.338;0;0;0;46.875;0;75;37.090152;0.625;15;1;11.083333;266;19;47.25;1134;81;0.625;15;1;10;0;16;7.912566;0;0;0;0;0;2;0;0;0;0;0;0;0;2;0.416667;10;1;0;0;0;0.583333;14;1;0;0;0
2026-04-19 19:13:00+00:00;ver_tv;0.3507;0.333;0.367;0.01071;0.367;0;0;0;75;75;75;0;1;30;1;19;570;19;81;2430;81;1;30;1;16;16;16;0;0;0;0;0;2;2;0;0;0;0.966667;29;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:13:30+00:00;ver_tv;0.344333;0.315;0.366;0.014106;0.345;0;0;0;75;75;75;0;1;30;1;19;570;19;81;2430;81;1;30;1;16;16;16;0;0;0;0;0;2;2;0;0;0;0.833333;25;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:14:00+00:00;ver_tv;0.346767;0.331;0.368;0.009898;0.362;0;0;0;75;75;75;0;1;30;1;19;570;19;81;2430;81;1;30;1;16;16;16;0;0;0;0;0;2;2;0;0;0;1;30;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:14:30+00:00;ver_tv;0.3628;0.346;0.368;0.004262;0.346;0;0;0;75;75;75;0;1;30;1;19;570;19;81;2430;81;1;30;1;16;16;16;0;0;0;0;0;2;2;0;0;0;0.7;21;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:15:00+00:00;ver_tv;0.358;0.342;0.368;0.008196;0.364;0;0;0;75;75;75;0;1;30;1;16.3;489;19;83.7;2511;84;1;30;1;16.933333;16;17;0.253708;0;0;0;0;2;2;0;0;0;0.966667;29;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:15:30+00:00;ver_tv;0.357067;0.339;0.368;0.008132;0.359;0;0;0;75;75;75;0;1;30;1;16;480;16;84;2520;84;1;30;1;17;17;17;0;0;0;0;0;2;2;0;0;0;1;30;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:16:00+00:00;ver_tv;0.350767;0.331;0.365;0.011584;0.34;0;0;0;75;75;75;0;1;30;1;16;480;16;84;2520;84;1;30;1;17;17;17;0;0;0;0;0;2;2;0;0;0;0.533333;16;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:16:30+00:00;ver_tv;0.326233;0.297;0.363;0.021811;0.297;0;0;0;37.5;0;75;38.141072;0.5;15;1;9.066667;272;16;47.6;1428;84;0.5;15;1;8.5;0;17;8.64531;0;0;0;0;2;3;0;0;0;0;0;0;2;3;0;0;0;0;0;0;0.566667;17;1;0.433333;13;1
2026-04-19 19:17:00+00:00;sin_act_habitacion;0.3112;0.274;0.354;0.023127;0.315;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:17:30+00:00;sin_act_habitacion;0.316724;0.278;0.347;0.018035;0.312;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:18:00+00:00;ver_tv;0.3235;0.3;0.362;0.013148;0.32;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.066667;2;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.6;18;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:18:30+00:00;ver_tv;0.333133;0.285;0.36;0.019498;0.345;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:19:00+00:00;ver_tv;0.3186;0.286;0.354;0.020205;0.322;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:19:30+00:00;ver_tv;0.3092;0.283;0.344;0.019372;0.323;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.766667;23;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:20:00+00:00;ver_tv;0.3057;0.269;0.36;0.022664;0.275;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.1;3;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:20:30+00:00;ver_tv;0.346933;0.271;0.368;0.020821;0.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:21:00+00:00;ver_tv;0.319333;0.293;0.355;0.021785;0.355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:21:30+00:00;ver_tv;0.339033;0.316;0.361;0.014488;0.361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;1.733333;0;13;4.494697;3;3;0;0;0;0.933333;28;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:22:00+00:00;ver_tv;0.3553;0.316;0.369;0.012379;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.433333;13;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:22:30+00:00;ver_tv;0.3621;0.343;0.368;0.005863;0.343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.6;18;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:23:00+00:00;sin_act_habitacion;0.353103;0.335;0.368;0.008637;0.368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:23:30+00:00;ver_tv;0.358967;0.34;0.369;0.009383;0.35;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.733333;22;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:24:00+00:00;ver_tv;0.351533;0.34;0.362;0.007084;0.359;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.933333;28;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:24:30+00:00;sin_act_habitacion;0.3569;0.334;0.37;0.010784;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:25:00+00:00;ver_tv;0.3535;0.337;0.366;0.007427;0.349;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.233333;7;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:25:30+00:00;ver_tv;0.351333;0.337;0.365;0.007928;0.347;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.766667;23;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:26:00+00:00;sin_act_habitacion;0.352897;0.332;0.365;0.011465;0.332;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;29;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:26:30+00:00;ver_tv;0.352333;0.326;0.365;0.010807;0.362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.066667;2;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:27:00+00:00;ver_tv;0.351633;0.326;0.365;0.010994;0.361;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.766667;23;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:27:30+00:00;ver_tv;0.349467;0.331;0.367;0.009028;0.343;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.5;15;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:28:00+00:00;sin_act_habitacion;0.3526;0.337;0.365;0.008881;0.362;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:28:30+00:00;sin_act_habitacion;0.360567;0.344;0.369;0.005469;0.369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:29:00+00:00;ver_tv;0.365133;0.358;0.371;0.003267;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.366667;11;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:29:30+00:00;ver_tv;0.365433;0.363;0.368;0.001501;0.365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:30:00+00:00;ver_tv;0.367267;0.36;0.376;0.004185;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:30:30+00:00;ver_tv;0.331233;0.277;0.371;0.032777;0.321;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.333333;10;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:31:00+00:00;ver_tv;0.324667;0.289;0.348;0.017484;0.331;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.366667;11;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:31:30+00:00;ver_tv;0.334333;0.311;0.357;0.010568;0.327;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.3;9;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:32:00+00:00;sin_act_habitacion;0.3244;0.293;0.366;0.013574;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:32:30+00:00;ver_tv;0.347233;0.318;0.365;0.014846;0.363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.333333;10;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:33:00+00:00;ver_tv;0.361267;0.325;0.374;0.012057;0.363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:33:30+00:00;ver_tv;0.361867;0.343;0.37;0.005355;0.37;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.333333;10;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:34:00+00:00;sin_act_habitacion;0.364533;0.361;0.371;0.002113;0.366;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:34:30+00:00;ver_tv;0.363167;0.36;0.366;0.00151;0.365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.633333;19;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:35:00+00:00;ver_tv;0.365167;0.36;0.372;0.003163;0.365;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;13;13;13;0;3;3;0;0;0;0.466667;14;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:35:30+00:00;ver_tv;0.364862;0.358;0.372;0.003749;0.367;0;0;0;62.068966;0;75;28.83194;0.827586;24;1;1.586207;46;2;77.724138;2254;98;1;29;1;14.068966;0;17;6.53524;13;13;13;0;3;3;0;0;0;0.172414;5;1;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:36:00+00:00;ver_tv;0.364;0.361;0.368;0.001702;0.364;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;0.5;15;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:36:30+00:00;ver_tv;0.3678;0.364;0.373;0.002455;0.367;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:37:00+00:00;ver_tv;0.365967;0.362;0.368;0.001351;0.365;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;0.166667;5;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:37:30+00:00;ver_tv;0.365867;0.362;0.37;0.002474;0.363;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;0.666667;20;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:38:00+00:00;ver_tv;0.364833;0.351;0.369;0.003323;0.365;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:38:30+00:00;ver_tv;0.348;0.307;0.368;0.021208;0.336;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:39:00+00:00;ver_tv;0.343345;0.327;0.372;0.010093;0.338;0;0;0;75;75;75;0;1;29;1;2;58;2;98;2842;98;1;29;1;17;17;17;0;13;13;13;0;3;3;0;0;0;0.724138;21;1;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:39:30+00:00;ver_tv;0.349;0.339;0.363;0.005398;0.363;0;0;0;75;75;75;0;1;29;1;2;58;2;98;2842;98;1;29;1;17;17;17;0;13;13;13;0;3;3;0;0;0;0.689655;20;1;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:40:00+00:00;ver_tv;0.338;0.303;0.368;0.018736;0.32;0;0;0;75;75;75;0;1;30;1;2;60;2;98;2940;98;1;30;1;17;17;17;0;13;13;13;0;3;3;0;0;0;0.8;24;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:40:30+00:00;ver_tv;0.34731;0.312;0.371;0.015281;0.371;0;0;0;41.37931;0;75;37.959013;1;29;1;1.103448;32;2;54.068966;1568;98;1;29;1;9.37931;0;17;8.604043;7.172414;0;13;6.579562;3;3;0;0;0;0.586207;17;1;3;3;0;0;0;0;0;0;0;0;0;1;29;1
2026-04-19 19:41:00+00:00;ver_tv;0.354733;0.336;0.371;0.010342;0.339;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:41:30+00:00;ver_tv;0.354467;0.343;0.367;0.00675;0.355;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.933333;28;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:42:00+00:00;ver_tv;0.3532;0.326;0.371;0.0139;0.363;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.7;21;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:42:30+00:00;ver_tv;0.329433;0.299;0.363;0.022922;0.363;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:43:00+00:00;ver_tv;0.3434;0.283;0.367;0.022067;0.32;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.833333;25;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:43:30+00:00;ver_tv;0.3065;0.273;0.351;0.024624;0.318;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.733333;22;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:44:00+00:00;ver_tv;0.3087;0.273;0.351;0.025095;0.291;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:44:30+00:00;ver_tv;0.3319;0.311;0.346;0.008984;0.312;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.233333;7;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:45:00+00:00;ver_tv;0.3334;0.322;0.343;0.004818;0.323;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:45:30+00:00;ver_tv;0.343033;0.318;0.37;0.016792;0.326;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:46:00+00:00;ver_tv;0.3243;0.318;0.333;0.003612;0.327;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:46:30+00:00;ver_tv;0.331767;0.304;0.349;0.013093;0.315;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:47:00+00:00;ver_tv;0.3115;0.29;0.346;0.015822;0.3;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:47:30+00:00;ver_tv;0.3282;0.28;0.353;0.022186;0.333;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:48:00+00:00;ver_tv;0.3397;0.283;0.366;0.023371;0.285;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:48:30+00:00;ver_tv;0.3052;0.231;0.352;0.026208;0.33;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.266667;8;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:49:00+00:00;ver_tv;0.336467;0.315;0.352;0.00935;0.341;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.9;27;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:49:30+00:00;ver_tv;0.354033;0.326;0.367;0.012375;0.326;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:50:00+00:00;ver_tv;0.355067;0.322;0.368;0.009494;0.359;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;1;30;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:50:30+00:00;ver_tv;0.357448;0.344;0.367;0.006544;0.347;0;0;0;44.551724;0;76;38.093481;1;29;1;7.034483;204;12;51.586207;1496;88;1;29;1;11.137931;0;19;9.52337;0;0;0;0;2;3;0;0;0;0.862069;25;1;2;3;0;0;0;0;0;0;0.586207;17;1;0.413793;12;1
2026-04-19 19:51:00+00:00;ver_tv;0.351867;0.336;0.363;0.008561;0.336;0;0;0;76;76;76;0;1;30;1;12;360;12;88;2640;88;1;30;1;19;19;19;0;0;0;0;0;2;2;0;0;0;0;0;0;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:51:30+00:00;ver_tv;0.360633;0.346;0.372;0.005991;0.365;0;0;0;76;76;76;0;1;30;1;12;360;12;88;2640;88;1;30;1;19;19;19;0;0;0;0;0;2;2;0;0;0;0.433333;13;1;2;2;0;0;0;0;0;0;1;30;1;0;0;0
2026-04-19 19:52:00+00:00;ver_tv;0.350467;0.329;0.365;0.010966;0.365;0;0;0;22.8;0;76;35.422962;0.266667;8;1;3.6;108;12;26.4;792;88;0.433333;13;1;5.7;0;19;8.85574;0;0;0;0;2;3;0;0;0;1;30;1;2;3;0;0;0;0;0;0;0.3;9;1;0.7;21;1
2026-04-19 19:52:30+00:00;sin_act_habitacion;0.358633;0.332;0.369;0.010679;0.368;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;30;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0.066667;2;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:53:00+00:00;sin_act_habitacion;0.365867;0.36;0.371;0.002583;0.363;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.533333;16;1;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:53:30+00:00;sin_act_habitacion;0.337233;0.278;0.366;0.030271;0.364;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:54:00+00:00;sin_act_habitacion;0.358833;0.325;0.375;0.010544;0.369;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:54:30+00:00;sin_act_habitacion;0.329067;0.268;0.371;0.028838;0.304;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;3;3;0;0;0;0;0;0;0;0;0;1;30;1
2026-04-19 19:55:00+00:00;ver_tv;0.348067;0.306;0.367;0.018886;0.355;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0.733333;22;1;3;3;0;0;0;0;0;0;0;0;0;1;30;1
